Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),Pressure (Torr),Temperature (C)
0,13155.149999999976,13155.150001203912,2.193519852899557e-06,-3.802771207853512e-05,20.000000000000004,25.0
0,13155.154999999975,13155.15488935887,2.7436500308426096e-06,9.043292675903191e-06,20.000000000000004,25.0
0,13155.159999999974,13155.159958760862,3.6940297624316923e-06,-1.0231584541009882e-05,20.000000000000004,25.0
0,13155.164999999974,13155.165028439395,5.641648879644589e-06,2.9586098543322663e-05,20.000000000000004,25.0
0,13155.169999999973,13155.170077364355,1.0214236001132967e-05,-1.1415668157054168e-05,20.000000000000004,25.0
0,13155.174999999972,13155.175064142086,2.129051204350055e-05,3.102906612670188e-05,20.000000000000004,25.0
0,13155.179999999971,13155.180024986415,4.6319415501714023e-05,5.2143127707492895e-05,20.000000000000004,25.0
0,13155.18499999997,13155.18500773221,9.566064250050164e-05,9.719776719121336e-05,20.000000000000004,25.0
0,13155.18999999997,13155.189950373371,0.0001768059693250111,0.00014159457468038147,20.000000000000004,25.0
0,13155.194999999969,13155.194947588647,0.0002835636658763572,0.00030556027455782273,20.000000000000004,25.0
0,13155.199999999968,13155.200055222727,0.000388573059309793,0.000390029324136256,20.000000000000004,25.0
0,13155.204999999967,13155.20504142608,0.0004515396458905881,0.0005052006339429741,20.000000000000004,25.0
0,13155.209999999966,13155.209961541688,0.0004436355510416891,0.0004196336158096651,20.000000000000004,25.0
0,13155.214999999966,13155.215042510945,0.0003686435538196104,0.00035634898940506074,20.000000000000004,25.0
0,13155.219999999965,13155.219998949144,0.0002600591770791154,0.0002785933382290619,20.000000000000004,25.0
0,13155.224999999964,13155.22497323038,0.00015712220181512206,0.00014587602822799372,20.000000000000004,25.0
0,13155.229999999963,13155.229903839327,8.276549035606573e-05,8.149769729804997e-05,20.000000000000004,25.0
0,13155.234999999962,13155.234884952677,3.937871631371136e-05,5.633975444286218e-05,20.000000000000004,25.0
0,13155.239999999962,13155.239973944515,1.8076860733989492e-05,9.404631172923463e-07,20.000000000000004,25.0
0,13155.24499999996,13155.24501646726,8.842943979664904e-06,1.2149145886459868e-05,20.000000000000004,25.0
0,13155.24999999996,13155.249992662877,5.035774500420942e-06,4.611282992074864e-05,20.000000000000004,25.0
0,13155.25499999996,13155.255053215978,3.37307872385611e-06,-6.310007488307764e-07,20.000000000000004,25.0
0,13155.259999999958,13155.260020369404,2.5248289446855706e-06,-2.1916026291387746e-05,20.000000000000004,25.0
0,13155.264999999958,13155.264987820627,2.0109508518643743e-06,3.142559557780578e-05,20.000000000000004,25.0
0,13155.269999999957,13155.269878111716,1.6597250239756356e-06,1.2713205167419299e-05,20.000000000000004,25.0
0,13155.274999999956,13155.274971925675,1.4023773193212469e-06,-1.7474915066141363e-05,20.000000000000004,25.0
0,13155.279999999955,13155.280019464552,1.2058624457274853e-06,-2.3342061876011972e-05,20.000000000000004,25.0
0,13155.284999999954,13155.284986234807,1.0515632402228593e-06,1.5895451361775087e-05,20.000000000000004,25.0
0,13155.289999999954,13155.2899952764,9.278595653907452e-07,-1.3686188039353988e-05,20.000000000000004,25.0
0,13155.294999999953,13155.295032239546,8.270217495181569e-07,-3.2201812693570598e-06,20.000000000000004,25.0
0,13155.299999999952,13155.299946174691,7.437193279913581e-07,-1.7245200349936252e-05,20.000000000000004,25.0
0,13155.304999999951,13155.305029502973,6.74113033181434e-07,2.0430507980527897e-05,20.000000000000004,25.0
0,13155.30999999995,13155.309969761654,6.154495851067074e-07,-2.012990402523003e-05,20.000000000000004,25.0
0,13155.31499999995,13155.31499313457,5.655235667419548e-07,-1.082825369565992e-05,20.000000000000004,25.0
0,13155.319999999949,13155.320037719017,5.227868267251918e-07,-1.1254598294058653e-05,20.000000000000004,25.0
0,13155.324999999948,13155.324980749017,4.860020236993453e-07,-1.7477087388171686e-05,20.000000000000004,25.0
0,13155.329999999947,13155.330012472294,4.5420008628887754e-07,-1.1965631985205772e-05,20.000000000000004,25.0
0,13155.334999999946,13155.335077450287,4.266137030108476e-07,-2.2896047243278634e-05,20.000000000000004,25.0
0,13155.339999999946,13155.339938084277,4.0262968369519315e-07,2.4529787472518395e-05,20.000000000000004,25.0
0,13155.344999999945,13155.344982425104,3.8175428370167686e-07,-7.149659771744454e-06,20.000000000000004,25.0
0,13155.349999999944,13155.349988931937,3.6358761278113713e-07,-1.409752368061941e-06,20.000000000000004,25.0
0,13155.354999999943,13155.355002424485,3.4780452977394236e-07,-3.861065529866619e-05,20.000000000000004,25.0
0,13155.359999999942,13155.359913367607,3.341402502017575e-07,-5.200489486867821e-06,20.000000000000004,25.0
0,13155.364999999942,13155.365007547589,3.2237943895291443e-07,-1.691331455949166e-05,20.000000000000004,25.0
0,13155.36999999994,13155.370007903619,3.1234792802300596e-07,-4.092760339155564e-06,20.000000000000004,25.0
0,13155.37499999994,13155.374956121566,3.037290250074368e-07,3.6312169076894386e-05,20.000000000000004,25.0
0,13155.37999999994,13155.38011320757,2.9677094458552493e-07,-3.692633494198407e-06,20.000000000000004,25.0
0,13155.384999999938,13155.385011036082,2.913151743000727e-07,-1.3269428864468548e-05,20.000000000000004,25.0
0,13155.389999999938,13155.389962656169,2.8710686275854705e-07,-2.4461624977929125e-05,20.000000000000004,25.0
0,13155.394999999937,13155.394936549026,2.842066621632639e-07,-3.2524257935718244e-05,20.000000000000004,25.0
0,13155.399999999936,13155.40005354772,2.8260345149185687e-07,1.6003081200617257e-05,20.000000000000004,25.0
0,13155.404999999935,13155.405049703251,2.823097815429534e-07,-4.806000057493684e-06,20.000000000000004,25.0
0,13155.409999999934,13155.409991325716,2.8336365435386584e-07,-6.1743872610977256e-06,20.000000000000004,25.0
0,13155.414999999934,13155.414893177753,2.8583164752545043e-07,-1.773145067921604e-05,20.000000000000004,25.0
0,13155.419999999933,13155.420048714594,2.898137689486374e-07,-9.659391130416541e-06,20.000000000000004,25.0
0,13155.424999999932,13155.425026957604,2.9545065606088665e-07,-2.0345190171391376e-05,20.000000000000004,25.0
0,13155.429999999931,13155.429934679078,3.029340921610014e-07,1.366959369447865e-05,20.000000000000004,25.0
0,13155.43499999993,13155.4350258289,3.1252239940004743e-07,-5.868664126842587e-06,20.000000000000004,25.0
0,13155.43999999993,13155.440038988838,3.2441735918365357e-07,-1.7929283398569939e-06,20.000000000000004,25.0
0,13155.444999999929,13155.445026991765,3.393947579032064e-07,1.1436218973435064e-05,20.000000000000004,25.0
0,13155.449999999928,13155.44993482215,3.57945158749899e-07,-4.9068298718019655e-06,20.000000000000004,25.0
0,13155.454999999927,13155.45498496571,3.809857366585102e-07,-1.680449354113377e-05,20.000000000000004,25.0
0,13155.459999999926,13155.459909699253,4.098553112558376e-07,2.033728159064179e-05,20.000000000000004,25.0
0,13155.464999999926,13155.464973407881,4.4661163853330297e-07,-3.68332230719325e-05,20.000000000000004,25.0
0,13155.469999999925,13155.469973862026,4.946964277723174e-07,-2.9798597380734677e-05,20.000000000000004,25.0
0,13155.474999999924,13155.475008170266,5.607227936123051e-07,1.8080258533864123e-05,20.000000000000004,25.0
0,13155.479999999923,13155.479963291009,6.599604099251536e-07,4.112763441525812e-06,20.000000000000004,25.0
0,13155.484999999922,13155.485049517689,8.333995389221127e-07,-1.1250214691615423e-05,20.000000000000004,25.0
0,13155.489999999922,13155.48998139818,1.195544597718075e-06,3.4325160140431246e-06,20.000000000000004,25.0
0,13155.49499999992,13155.49504092899,2.0431743983368018e-06,2.6375385089470478e-05,20.000000000000004,25.0
0,13155.49999999992,13155.50007948057,4.030659117967051e-06,-1.9839669214226797e-05,20.000000000000004,25.0
0,13155.50499999992,13155.504967523495,8.291936974152977e-06,1.1895815003675112e-05,20.000000000000004,25.0
0,13155.509999999918,13155.510002715431,1.6177350649321778e-05,3.267303954265779e-05,20.000000000000004,25.0
0,13155.514999999918,13155.514970148559,2.826759051073845e-05,2.2294337803222884e-05,20.000000000000004,25.0
0,13155.519999999917,13155.519991908077,4.296675345817057e-05,7.314873786495869e-05,20.000000000000004,25.0
0,13155.524999999916,13155.524928725432,5.601038857956263e-05,5.6520697730187647e-05,20.000000000000004,25.0
0,13155.529999999915,13155.530084182776,6.221237925221373e-05,5.037435980319169e-05,20.000000000000004,25.0
0,13155.534999999914,13155.53504243945,6.263885775624553e-05,5.1579466863420185e-05,20.000000000000004,25.0
0,13155.539999999914,13155.54006561842,5.1236870137540595e-05,1.1212753180811943e-05,20.000000000000004,25.0
0,13155.544999999913,13155.545079068186,3.668650015802374e-05,2.9975059107002614e-05,20.000000000000004,25.0
0,13155.549999999912,13155.5499736428,2.380559151943998e-05,-8.542071459161861e-06,20.000000000000004,25.0
0,13155.554999999911,13155.554983898282,1.4994511083473178e-05,9.675259005461346e-07,20.000000000000004,25.0
0,13155.55999999991,13155.559959467497,1.018275265761215e-05,8.207684241280256e-06,20.000000000000004,25.0
0,13155.56499999991,13155.565020936607,8.16846112362204e-06,-4.941134285394794e-06,20.000000000000004,25.0
0,13155.569999999909,13155.570006344633,7.869081428939308e-06,1.0296130008443658e-05,20.000000000000004,25.0
0,13155.574999999908,13155.575031964514,8.971100729709883e-06,1.771794294018563e-05,20.000000000000004,25.0
0,13155.579999999907,13155.580123901405,1.2373064916044748e-05,-3.433608705736665e-05,20.000000000000004,25.0
0,13155.584999999906,13155.585054592691,2.0900496542780637e-05,3.5494912103358034e-05,20.000000000000004,25.0
0,13155.589999999906,13155.589989127078,4.002450464678173e-05,5.1210581886100345e-05,20.000000000000004,25.0
0,13155.594999999905,13155.595017253218,7.698767614938636e-05,6.087507748803631e-05,20.000000000000004,25.0
0,13155.599999999904,13155.599890209345,0.00013618776864999572,0.0001392488722113559,20.000000000000004,25.0
0,13155.604999999903,13155.60494700594,0.00021148436397509942,0.0002223877760425789,20.000000000000004,25.0
0,13155.609999999902,13155.609944356629,0.000282018198548325,0.00033269653074374507,20.000000000000004,25.0
0,13155.614999999902,13155.615049149728,0.00031976545216459256,0.0003260870323996586,20.000000000000004,25.0
0,13155.6199999999,13155.619943234871,0.0003072174510698717,0.00030535011573160173,20.000000000000004,25.0
0,13155.6249999999,13155.625011297816,0.0002504021779480958,0.00028673615003180436,20.000000000000004,25.0
0,13155.6299999999,13155.629987202368,0.0001742725274165459,0.00016811823372549114,20.000000000000004,25.0
0,13155.634999999898,13155.635026486658,0.00010518251961983689,0.00011261595867107275,20.000000000000004,25.0
0,13155.639999999898,13155.639947969137,5.693512958834714e-05,6.122677122241507e-05,20.000000000000004,25.0
0,13155.644999999897,13155.644957684985,2.959534446149896e-05,1.7697649864291324e-05,20.000000000000004,25.0
0,13155.649999999896,13155.650056206756,1.652275004600172e-05,-1.6066064032666829e-06,20.000000000000004,25.0
0,13155.654999999895,13155.654951100682,1.0997680042958753e-05,1.9065336070946182e-05,20.000000000000004,25.0
0,13155.659999999894,13155.660020743673,8.781026938667396e-06,-2.76715667581774e-06,20.000000000000004,25.0
0,13155.664999999894,13155.6649948008,7.85288155173881e-06,6.318413777869168e-05,20.000000000000004,25.0
0,13155.669999999893,13155.669976936128,7.414251444545069e-06,5.203706819685937e-06,20.000000000000004,25.0
0,13155.674999999892,13155.6749744664,7.180654266445662e-06,-1.6682501867569621e-06,20.000000000000004,25.0
0,13155.679999999891,13155.680031811975,7.050167945972468e-06,2.2681552291974254e-05,20.000000000000004,25.0
0,13155.68499999989,13155.684981062277,6.981317987716854e-06,-1.1974497352966798e-05,20.000000000000004,25.0
0,13155.68999999989,13155.689997582562,6.953792913085239e-06,-4.506938029169401e-06,20.000000000000004,25.0
0,13155.694999999889,13155.694978821351,6.956004003222404e-06,3.7034020401944307e-06,20.000000000000004,25.0
0,13155.699999999888,13155.700050837924,6.9806784944262414e-06,2.8689548748739028e-05,20.000000000000004,25.0
0,13155.704999999887,13155.704958865284,7.022982893955652e-06,5.800809337448649e-05,20.000000000000004,25.0
0,13155.709999999886,13155.710001966647,7.079581387097439e-06,2.0287810529436222e-05,20.000000000000004,25.0
0,13155.714999999886,13155.715056624656,7.148108965842133e-06,-7.785029297736326e-06,20.000000000000004,25.0
0,13155.719999999885,13155.719990589263,7.226855432975836e-06,-1.638666198598801e-05,20.000000000000004,25.0
0,13155.724999999884,13155.725084621765,7.31456651433893e-06,-3.6948073362621475e-07,20.000000000000004,25.0
0,13155.729999999883,13155.730057117597,7.410313982877161e-06,9.973292989905984e-06,20.000000000000004,25.0
0,13155.734999999882,13155.734997042347,7.513408291006628e-06,4.3464583181269344e-05,20.000000000000004,25.0
0,13155.739999999882,13155.739926859813,7.623338331351772e-06,1.5069268082801286e-05,20.000000000000004,25.0
0,13155.74499999988,13155.744975012722,7.739729028215944e-06,4.915792293256162e-05,20.000000000000004,25.0
0,13155.74999999988,13155.750025133471,7.862310946428376e-06,2.9885124157748457e-05,20.000000000000004,25.0
0,13155.75499999988,13155.755026004157,7.990898178731802e-06,1.3995878816469499e-05,20.000000000000004,25.0
0,13155.759999999878,13155.760077354571,8.125372048669797e-06,2.683335128403722e-05,20.000000000000004,25.0
0,13155.764999999878,13155.765017753303,8.2656689718387e-06,2.964471355224791e-05,20.000000000000004,25.0
0,13155.769999999877,13155.769999180246,8.411752695492687e-06,1.0934043481164975e-05,20.000000000000004,25.0
0,13155.774999999876,13155.775095493991,8.563683512651034e-06,-1.5270179897932496e-06,20.000000000000004,25.0
0,13155.779999999875,13155.779976297534,8.721496457944633e-06,2.452993716399916e-06,20.000000000000004,25.0
0,13155.784999999874,13155.784963529735,8.894318892386732e-06,-3.076940739407191e-05,20.000000000000004,25.0
0,13155.789999999874,13155.790024349302,9.064305119766565e-06,-6.477107221486783e-06,20.000000000000004,25.0
0,13155.794999999873,13155.794967401318,9.240510686199729e-06,-2.674018509317243e-07,20.000000000000004,25.0
0,13155.799999999872,13155.800017968048,9.421097946391984e-06,3.359829502683998e-05,20.000000000000004,25.0
0,13155.804999999871,13155.80501555661,9.610271500697239e-06,-4.603250854643927e-06,20.000000000000004,25.0
0,13155.80999999987,13155.809988252195,9.806209862091512e-06,1.6615940538271065e-05,20.000000000000004,25.0
0,13155.81499999987,13155.81498974047,1.0009137511324175e-05,2.1457464448354486e-05,20.000000000000004,25.0
0,13155.819999999869,13155.820003467186,1.0219300505745262e-05,2.17001761449443e-05,20.000000000000004,25.0
0,13155.824999999868,13155.824965698688,1.0436963658608917e-05,4.550057356124016e-05,20.000000000000004,25.0
0,13155.829999999867,13155.830000011338,1.0662415254336785e-05,4.377330822649282e-05,20.000000000000004,25.0
0,13155.834999999866,13155.835037776444,1.0895964771899428e-05,1.0079584565981336e-05,20.000000000000004,25.0
0,13155.839999999866,13155.839923724103,1.1137944333318548e-05,4.815496204794035e-06,20.000000000000004,25.0
0,13155.844999999865,13155.845032779636,1.1388709635455377e-05,1.1769346252878197e-05,20.000000000000004,25.0
0,13155.849999999864,13155.849933678213,1.164854189337643e-05,1.1371160017056417e-05,20.000000000000004,25.0
0,13155.854999999863,13155.854996224303,1.1918054073899297e-05,-1.8088627406806488e-05,20.000000000000004,25.0
0,13155.859999999862,13155.85996288758,1.219757163906752e-05,-2.0397032147875617e-05,20.000000000000004,25.0
0,13155.864999999862,13155.864995832326,1.2487557539926424e-05,7.0976825115558235e-06,20.000000000000004,25.0
0,13155.86999999986,13155.869928677195,1.2788505627908568e-05,2.6501419610645197e-05,20.000000000000004,25.0
0,13155.87499999986,13155.875034332203,1.564663865401425e-05,9.739390765621124e-06,20.000000000000004,25.0
0,13155.87999999986,13155.880059433255,1.6005228968857055e-05,1.4070705762985938e-05,20.000000000000004,25.0
0,13155.884999999858,13155.885004409856,1.6377166183547032e-05,1.6519463681426377e-06,20.000000000000004,25.0
0,13155.889999999858,13155.889969934753,1.6763109631109856e-05,2.7033196159404207e-05,20.000000000000004,25.0
0,13155.894999999857,13155.895000773588,1.7163762820862054e-05,2.3854289493708125e-05,20.000000000000004,25.0
0,13155.899999999856,13155.900009842402,1.7579876811058982e-05,7.5922445059155155e-06,20.000000000000004,25.0
0,13155.904999999855,13155.905009809025,1.8012253920412694e-05,1.5184193625497979e-05,20.000000000000004,25.0
0,13155.909999999854,13155.910025087216,1.8461751813955354e-05,-1.5008238802646612e-05,20.000000000000004,25.0
0,13155.914999999854,13155.915038574376,1.8929288003864577e-05,7.811704007382542e-06,20.000000000000004,25.0
0,13155.919999999853,13155.92003691227,1.941584481168471e-05,4.147136226990114e-05,20.000000000000004,25.0
0,13155.924999999852,13155.925031428998,1.9922474845400437e-05,1.8057121627166756e-05,20.000000000000004,25.0
0,13155.929999999851,13155.92993809527,2.0450307052672153e-05,-2.5520807065097857e-06,20.000000000000004,25.0
0,13155.93499999985,13155.935002626069,2.1001669924770075e-05,1.1561095682742228e-05,20.000000000000004,25.0
0,13155.93999999985,13155.939990502671,2.156539239626061e-05,4.443313739107544e-05,20.000000000000004,25.0
0,13155.944999999849,13155.944972072884,2.2164627428585344e-05,2.6867482191499893e-05,20.000000000000004,25.0
0,13155.949999999848,13155.949934572343,2.2790486923908885e-05,1.3127280154755546e-05,20.000000000000004,25.0
0,13155.954999999847,13155.955020665158,2.3444598300763694e-05,-2.450426497068281e-05,20.000000000000004,25.0
0,13155.959999999846,13155.959999989886,2.412871873363521e-05,3.966061703430441e-05,20.000000000000004,25.0
0,13155.964999999846,13155.964981679586,2.4844748173849353e-05,2.3920797609786888e-05,20.000000000000004,25.0
0,13155.969999999845,13155.96998287588,2.5594744144368368e-05,-2.9204278509856914e-06,20.000000000000004,25.0
0,13155.974999999844,13155.974987619862,2.6380938726369032e-05,7.756150116315318e-06,20.000000000000004,25.0
0,13155.979999999843,13155.979955963056,2.7205758378364943e-05,6.280798634021908e-05,20.000000000000004,25.0
0,13155.984999999842,13155.985054327843,2.8071847689088113e-05,3.4552556756131565e-05,20.000000000000004,25.0
0,13155.989999999842,13155.990117104935,2.8982099293046243e-05,4.0404923261063035e-05,20.000000000000004,25.0
0,13155.99499999984,13155.995009277232,2.9939695518948268e-05,5.329307063655572e-05,20.000000000000004,25.0
0,13155.99999999984,13156.000040811019,3.095401781300198e-05,4.7530668045652136e-05,20.000000000000004,25.0
0,13156.00499999984,13156.00508115034,3.2017526441993394e-05,2.4967554714802318e-05,20.000000000000004,25.0
0,13156.009999999838,13156.01003271273,3.314097097158859e-05,1.778824316026971e-05,20.000000000000004,25.0
0,13156.014999999838,13156.015023906053,3.4331426698361086e-05,3.269014472018551e-05,20.000000000000004,25.0
0,13156.019999999837,13156.020085746664,3.560086584822684e-05,5.861994478341224e-05,20.000000000000004,25.0
0,13156.024999999836,13156.02494314122,3.69714867970775e-05,3.947098542156944e-05,20.000000000000004,25.0
0,13156.029999999835,13156.03001651989,3.848196633910625e-05,3.135894171769885e-05,20.000000000000004,25.0
0,13156.034999999834,13156.035128407788,4.018668961523154e-05,3.8208711693408956e-05,20.000000000000004,25.0
0,13156.039999999834,13156.040015544912,4.2175651749649044e-05,2.8424953480617836e-05,20.000000000000004,25.0
0,13156.044999999833,13156.044969185194,4.436781476144534e-05,3.2625344672887914e-05,20.000000000000004,25.0
0,13156.049999999832,13156.05003223266,4.6705284621358126e-05,2.658143419552431e-05,20.000000000000004,25.0
0,13156.054999999831,13156.055056753155,4.90147584454072e-05,7.222898535536772e-05,20.000000000000004,25.0
0,13156.05999999983,13156.060075672658,5.114020101993558e-05,5.3514843204254584e-05,20.000000000000004,25.0
0,13156.06499999983,13156.065002994854,5.305486849713302e-05,2.3089205995261507e-05,20.000000000000004,25.0
0,13156.069999999829,13156.069994964926,5.488985602574941e-05,-1.1978994708885518e-05,20.000000000000004,25.0
0,13156.074999999828,13156.074962067194,5.6851567231849634e-05,6.394276449080977e-05,20.000000000000004,25.0
0,13156.079999999827,13156.079960462243,5.910661228275193e-05,6.0077925949979026e-05,20.000000000000004,25.0
0,13156.084999999826,13156.085008915501,6.172699638823627e-05,4.522781287863422e-05,20.000000000000004,25.0
0,13156.089999999826,13156.09015113932,6.47118150288974e-05,8.064665058705435e-05,20.000000000000004,25.0
0,13156.094999999825,13156.094980191852,6.803764024658472e-05,8.388714828409951e-05,20.000000000000004,25.0
0,13156.099999999824,13156.100038897892,7.169307797498013e-05,7.790553898294284e-05,20.000000000000004,25.0
0,13156.104999999823,13156.105061824263,7.568836185223386e-05,5.744041506521388e-05,20.000000000000004,25.0
0,13156.109999999822,13156.110054387802,8.005184088828566e-05,9.440101528762007e-05,20.000000000000004,25.0
0,13156.114999999822,13156.114978447164,8.482477593289183e-05,6.356445470442822e-05,20.000000000000004,25.0
0,13156.11999999982,13156.119991981479,9.005867078173811e-05,5.0818428493307256e-05,20.000000000000004,25.0
0,13156.12499999982,13156.125029073355,9.581506263949035e-05,9.54423404408027e-05,20.000000000000004,25.0
0,13156.12999999982,13156.130011145277,0.00010216681724920757,0.0001486469246873981,20.000000000000004,25.0
0,13156.134999999818,13156.135019674304,0.00010920036274207546,0.00011718617797778782,20.000000000000004,25.0
0,13156.139999999818,13156.14001336858,0.00011701873106824907,7.78588521117317e-05,20.000000000000004,25.0
0,13156.144999999817,13156.145010001968,0.00012574552734689507,0.00015295093569233923,20.000000000000004,25.0
0,13156.149999999816,13156.150018736604,0.00013553010066855414,9.492130975727716e-05,20.000000000000004,25.0
0,13156.154999999815,13156.154906279397,0.00014655433423302667,0.00017189670618780436,20.000000000000004,25.0
0,13156.159999999814,13156.159921767903,0.00015904168870635034,0.00015227476712587827,20.000000000000004,25.0
0,13156.164999999814,13156.164963688443,0.00017326923170418555,0.00017806962069351025,20.000000000000004,25.0
0,13156.169999999813,13156.169959873383,0.00018958435221232202,0.0001925547327400608,20.000000000000004,25.0
0,13156.174999999812,13156.174988364803,0.0002084276547118764,0.00022102712718611895,20.000000000000004,25.0
0,13156.179999999811,13156.179880046184,0.00023036549874266843,0.0002574566042916334,20.000000000000004,25.0
0,13156.18499999981,13156.18502237298,0.00025613697816545214,0.0002561291624828148,20.000000000000004,25.0
0,13156.18999999981,13156.189995254705,0.0002867235236426025,0.0002643777437308034,20.000000000000004,25.0
0,13156.194999999809,13156.195037596432,0.0003234551744726875,0.00029295947343690575,20.000000000000004,25.0
0,13156.199999999808,13156.200035898419,0.00036817902700140805,0.00033776928180209373,20.000000000000004,25.0
0,13156.204999999807,13156.205000668662,0.00042353996418666927,0.00042957425174324306,20.000000000000004,25.0
0,13156.209999999806,13156.209932769638,0.0004934853346875927,0.0005352915830184269,20.000000000000004,25.0
0,13156.214999999806,13156.214946528647,0.0005842927714817691,0.0006010956307065052,20.000000000000004,25.0
0,13156.219999999805,13156.220013770891,0.000707087486449417,0.0006782845990897587,20.000000000000004,25.0
0,13156.224999999804,13156.224966364884,0.0008852640338117383,0.0009117900240335014,20.000000000000004,25.0
0,13156.229999999803,13156.230071808213,0.0011783364562405918,0.0011875141113443179,20.000000000000004,25.0
0,13156.234999999802,13156.234920731235,0.0017551879919047778,0.001748458279701151,20.000000000000004,25.0
0,13156.239999999802,13156.240068214875,0.003087344477079498,0.003057625799665659,20.000000000000004,25.0
0,13156.2449999998,13156.245051002075,0.006346602510432288,0.006370571121454009,20.000000000000004,25.0
0,13156.2499999998,13156.249998772637,0.01394270671120094,0.013962346599634112,20.000000000000004,25.0
0,13156.2549999998,13156.2549885257,0.029666821372317853,0.029656567893496424,20.000000000000004,25.0
0,13156.259999999798,13156.259967028771,0.05736078160890401,0.0573412511992607,20.000000000000004,25.0
0,13156.264999999798,13156.265081961277,0.09746784869968647,0.09748147849704736,20.000000000000004,25.0
0,13156.269999999797,13156.269925328623,0.14315571981460803,0.14317311659856316,20.000000000000004,25.0
0,13156.274999999796,13156.274992198412,0.18026232436818795,0.18024026636954973,20.000000000000004,25.0
0,13156.279999999795,13156.28004627384,0.1938687308392677,0.19387720682172255,20.000000000000004,25.0
0,13156.284999999794,13156.284970603227,0.17789363283633775,0.17788530682814785,20.000000000000004,25.0
0,13156.289999999794,13156.290011806586,0.13944570471033707,0.13943799150374275,20.000000000000004,25.0
0,13156.294999999793,13156.294952607723,0.09375752628817964,0.09377474968146252,20.000000000000004,25.0
0,13156.299999999792,13156.299916100128,0.05454245802013189,0.054529149931414146,20.000000000000004,25.0
0,13156.304999999791,13156.305012561215,0.02794042271660217,0.027927054893187163,20.000000000000004,25.0
0,13156.30999999979,13156.309941531985,0.013058578817356876,0.013071438343983098,20.000000000000004,25.0
