Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),Pressure (Torr),Temperature (C)
0,13155.329999999947,13155.330014674457,1.8116928526641588e-06,3.066257038409229e-05,40.00000000000001,25.0
0,13155.334999999946,13155.335039697593,1.7020255150216022e-06,-8.381276460274763e-05,40.00000000000001,25.0
0,13155.339999999946,13155.34009650797,1.6066677955139031e-06,7.804943766708055e-06,40.00000000000001,25.0
0,13155.344999999945,13155.34504328511,1.5236642572099049e-06,-1.0937969589029167e-05,40.00000000000001,25.0
0,13155.349999999944,13155.34996873339,1.4514306502391216e-06,4.887965913310092e-05,40.00000000000001,25.0
0,13155.354999999943,13155.354973121573,1.3886785676458453e-06,-7.828482310150571e-05,40.00000000000001,25.0
0,13155.359999999942,13155.35998571775,1.3343586567206699e-06,-6.517375741854281e-06,40.00000000000001,25.0
0,13155.364999999942,13155.365031397172,1.2876175656390144e-06,2.5393458375917357e-05,40.00000000000001,25.0
0,13155.36999999994,13155.369936251158,1.2477652463296435e-06,3.3980933371813453e-07,40.00000000000001,25.0
0,13155.37499999994,13155.374935905207,1.2142502306979181e-06,7.542313350336192e-05,40.00000000000001,25.0
0,13155.37999999994,13155.380029970649,1.186641203825571e-06,-5.2525629002218376e-05,40.00000000000001,25.0
0,13155.384999999938,13155.385051050609,1.1646137155015925e-06,-4.390092051138259e-05,40.00000000000001,25.0
0,13155.389999999938,13155.389971059743,1.1477126901723175e-06,7.09234169934584e-06,40.00000000000001,25.0
0,13155.394999999937,13155.395029279907,1.136314641325106e-06,3.95809657632345e-06,40.00000000000001,25.0
0,13155.399999999936,13155.400112456968,1.1301017324812097e-06,-4.257005970385147e-05,40.00000000000001,25.0
0,13155.404999999935,13155.405040755204,1.129127723092067e-06,-2.7472492796239342e-05,40.00000000000001,25.0
0,13155.409999999934,13155.410042138115,1.1335483820223778e-06,2.3923975158086418e-06,40.00000000000001,25.0
0,13155.414999999934,13155.414975201267,1.143634169023996e-06,-3.430441335361086e-05,40.00000000000001,25.0
0,13155.419999999933,13155.419974260041,1.159789881907119e-06,-6.786430045525585e-05,40.00000000000001,25.0
0,13155.424999999932,13155.425026671639,1.1825837505368067e-06,-1.773754016361654e-05,40.00000000000001,25.0
0,13155.429999999931,13155.430023471345,1.2127899045754446e-06,-6.651451975158035e-06,40.00000000000001,25.0
0,13155.43499999993,13155.434960439316,1.2508177326765005e-06,-4.038347128818268e-05,40.00000000000001,25.0
0,13155.43999999993,13155.440039468638,1.2993893433603289e-06,-6.329272873488631e-05,40.00000000000001,25.0
0,13155.444999999929,13155.44498452122,1.3597142856082172e-06,5.005275662953124e-06,40.00000000000001,25.0
0,13155.449999999928,13155.449963637035,1.4344139657839698e-06,3.476477294967468e-05,40.00000000000001,25.0
0,13155.454999999927,13155.454884032619,1.5271844063422212e-06,1.0530618834543948e-05,40.00000000000001,25.0
0,13155.459999999926,13155.460014702729,1.6434103915758821e-06,4.3905076545710885e-05,40.00000000000001,25.0
0,13155.464999999926,13155.465031900005,1.7913086937598182e-06,1.9406705595120116e-05,40.00000000000001,25.0
0,13155.469999999925,13155.469980797176,1.9842869600616906e-06,-7.590426635713469e-06,40.00000000000001,25.0
0,13155.474999999924,13155.47501288251,2.246424327062273e-06,2.3083213754469842e-05,40.00000000000001,25.0
0,13155.479999999923,13155.479998189816,2.6264960446671335e-06,-5.210156464800269e-05,40.00000000000001,25.0
0,13155.484999999922,13155.484951042701,3.2348579002994807e-06,-4.859753048954647e-05,40.00000000000001,25.0
0,13155.489999999922,13155.489982231717,4.334114608627381e-06,6.049075228868863e-05,40.00000000000001,25.0
0,13155.49499999992,13155.494975320426,6.526321858193069e-06,2.458648299661869e-05,40.00000000000001,25.0
0,13155.49999999992,13155.500060412602,1.1029224746986367e-05,-3.025579372176485e-05,40.00000000000001,25.0
0,13155.50499999992,13155.504973786654,3.414547411063686e-05,3.505190843112986e-05,40.00000000000001,25.0
0,13155.509999999918,13155.509911042549,4.963342130618969e-05,1.8190361900984455e-05,40.00000000000001,25.0
0,13155.514999999918,13155.515058634875,7.235318576401244e-05,0.0001339449005541242,40.00000000000001,25.0
0,13155.519999999917,13155.51997379009,9.917816729180826e-05,0.00019302921631205003,40.00000000000001,25.0
0,13155.524999999916,13155.524980508095,0.00012245736166981202,0.00014154955668307234,40.00000000000001,25.0
0,13155.529999999915,13155.53005664502,0.00013319864808160832,0.00012423064362410014,40.00000000000001,25.0
0,13155.534999999914,13155.534965975552,0.000126792355158384,6.547535444405639e-05,40.00000000000001,25.0
0,13155.539999999914,13155.539940422452,0.00010638298161776168,0.00010535734693892303,40.00000000000001,25.0
0,13155.544999999913,13155.544979067736,8.056507705649836e-05,8.407559819828767e-05,40.00000000000001,25.0
0,13155.549999999912,13155.550040312002,5.770500643361256e-05,4.225381729572702e-05,40.00000000000001,25.0
0,13155.554999999911,13155.55498176681,4.197982875998267e-05,8.984698658768124e-05,40.00000000000001,25.0
0,13155.55999999991,13155.560033388865,3.339121712123331e-05,6.787069623608546e-06,40.00000000000001,25.0
0,13155.56499999991,13155.565102670718,3.0061969986749222e-05,2.80791488970599e-05,40.00000000000001,25.0
0,13155.569999999909,13155.569948411256,3.0354817157833994e-05,2.3968773376415068e-05,40.00000000000001,25.0
0,13155.574999999908,13155.57500735605,3.402120641582952e-05,7.64097803692461e-05,40.00000000000001,25.0
0,13155.579999999907,13155.579991749406,4.301347001622538e-05,3.173467667661639e-05,40.00000000000001,25.0
0,13155.584999999906,13155.584932117941,6.264640048880955e-05,4.436885255482282e-05,40.00000000000001,25.0
0,13155.589999999906,13155.589961800622,0.00010254169838618659,0.00010891950384161146,40.00000000000001,25.0
0,13155.594999999905,13155.595017413329,0.00017468871236462317,0.00018800239111070583,40.00000000000001,25.0
0,13155.599999999904,13155.599977706788,0.00028525012250616577,0.00032183946381970425,40.00000000000001,25.0
0,13155.604999999903,13155.60492490647,0.0004216280837200523,0.00045440093453243623,40.00000000000001,25.0
0,13155.609999999902,13155.61004898076,0.0005461724434552476,0.000483002118318153,40.00000000000001,25.0
0,13155.614999999902,13155.615067545428,0.000610179616914428,0.0006330367219612199,40.00000000000001,25.0
0,13155.6199999999,13155.619954641637,0.0005845733463899711,0.0006176696631357635,40.00000000000001,25.0
0,13155.6249999999,13155.625041724048,0.0004814365451966261,0.0004431804737354574,40.00000000000001,25.0
0,13155.6299999999,13155.629975688447,0.00034481965828412665,0.0003222009162032938,40.00000000000001,25.0
0,13155.634999999898,13155.63505228093,0.00022031180301891086,0.0002568188241528986,40.00000000000001,25.0
0,13155.639999999898,13155.639925063359,0.0001316847490099715,0.00010480238210643151,40.00000000000001,25.0
0,13155.644999999897,13155.645068391821,7.941010998501339e-05,9.611649572020454e-05,40.00000000000001,25.0
0,13155.649999999896,13155.649964862248,5.2584965010553525e-05,1.4192257708167688e-05,40.00000000000001,25.0
0,13155.654999999895,13155.655025158618,3.9911141625182405e-05,0.00013697899033575785,40.00000000000001,25.0
0,13155.659999999894,13155.660053403537,3.4003917399412594e-05,8.807312212033767e-05,40.00000000000001,25.0
0,13155.664999999894,13155.665090673998,3.110298224694493e-05,-7.018067601224207e-05,40.00000000000001,25.0
0,13155.669999999893,13155.670043122378,2.9556627208020133e-05,-4.104440207566498e-07,40.00000000000001,25.0
0,13155.674999999892,13155.674870876072,2.867992458740093e-05,5.8361103130571377e-05,40.00000000000001,25.0
0,13155.679999999891,13155.680039102357,2.8179104761346854e-05,3.680364817540087e-05,40.00000000000001,25.0
0,13155.68499999989,13155.685029874683,2.7914553224700538e-05,5.133373162599888e-05,40.00000000000001,25.0
0,13155.68999999989,13155.6899268442,2.7811356568995008e-05,1.3284657161188607e-05,40.00000000000001,25.0
0,13155.694999999889,13155.694989876874,2.782508013889067e-05,3.1455155225110695e-05,40.00000000000001,25.0
0,13155.699999999888,13155.699969655096,2.792743547222027e-05,4.139506421770962e-05,40.00000000000001,25.0
0,13155.704999999887,13155.70495801273,2.8099512104753944e-05,7.707674506628389e-05,40.00000000000001,25.0
0,13155.709999999886,13155.709959508598,2.8328219525556327e-05,3.11356691339401e-05,40.00000000000001,25.0
0,13155.714999999886,13155.715032692771,2.8604259166741517e-05,3.299909237719405e-05,40.00000000000001,25.0
0,13155.719999999885,13155.719951943409,2.8920898166268323e-05,4.116520185833576e-05,40.00000000000001,25.0
0,13155.724999999884,13155.725108171553,2.9273194083797894e-05,0.00011230417203143954,40.00000000000001,25.0
0,13155.729999999883,13155.729955846886,2.9657487123215094e-05,-2.7494158210230986e-06,40.00000000000001,25.0
0,13155.734999999882,13155.734943003816,3.0071057813035657e-05,-2.9617075021443188e-05,40.00000000000001,25.0
0,13155.739999999882,13155.739983333584,3.0511890580155587e-05,-7.2022767158142265e-06,40.00000000000001,25.0
0,13155.74499999988,13155.74499186347,3.097850707115955e-05,3.395596358296887e-05,40.00000000000001,25.0
0,13155.74999999988,13155.749906735915,3.1502773336054114e-05,4.7407259788541863e-05,40.00000000000001,25.0
0,13155.75499999988,13155.75514300979,3.201854380245567e-05,7.368355318812699e-05,40.00000000000001,25.0
0,13155.759999999878,13155.759914108068,3.255785199381662e-05,-3.9918674811505875e-05,40.00000000000001,25.0
0,13155.764999999878,13155.76495724237,3.312037198064811e-05,9.629537926388122e-05,40.00000000000001,25.0
0,13155.769999999877,13155.769937535566,3.370620906131893e-05,8.92668895238858e-06,40.00000000000001,25.0
0,13155.774999999876,13155.774987717403,3.431536760244912e-05,5.738855542478811e-05,40.00000000000001,25.0
0,13155.779999999875,13155.7799420933,3.4948074829135555e-05,6.390166284979903e-05,40.00000000000001,25.0
0,13155.784999999874,13155.78492131217,3.560467704288491e-05,4.6856537423462815e-05,40.00000000000001,25.0
0,13155.789999999874,13155.790096585004,3.628562789593983e-05,9.83338498515314e-05,40.00000000000001,25.0
0,13155.794999999873,13155.794967913756,3.6991479680616387e-05,0.00011965057452011554,40.00000000000001,25.0
0,13155.799999999872,13155.799935498348,3.772287701049031e-05,2.1782946265158487e-05,40.00000000000001,25.0
0,13155.804999999871,13155.805038197432,3.8480552429308926e-05,6.707295705079485e-05,40.00000000000001,25.0
0,13155.80999999987,13155.809959685252,3.926532360042525e-05,3.677053102415137e-05,40.00000000000001,25.0
0,13155.81499999987,13155.815027794206,4.0078091816576855e-05,6.238794375091323e-05,40.00000000000001,25.0
0,13155.819999999869,13155.819963111026,4.091984163528256e-05,4.4830769253274886e-05,40.00000000000001,25.0
0,13155.824999999868,13155.824943702006,4.17916414951774e-05,7.992474720537051e-05,40.00000000000001,25.0
0,13155.829999999867,13155.83003967318,4.269464882359178e-05,3.703841322245039e-05,40.00000000000001,25.0
0,13155.834999999866,13155.834962492025,4.362281393012751e-05,7.820787530745605e-05,40.00000000000001,25.0
0,13155.839999999866,13155.83997693623,4.4592133651029794e-05,-2.07092264668079e-05,40.00000000000001,25.0
0,13155.844999999865,13155.845037435887,5.5020370450230934e-05,8.755195643899546e-05,40.00000000000001,25.0
0,13155.849999999864,13155.849984692944,5.618293276781976e-05,3.6749560271632294e-05,40.00000000000001,25.0
0,13155.854999999863,13155.854965114338,5.738622732822958e-05,0.0001047845838922156,40.00000000000001,25.0
0,13155.859999999862,13155.860066563491,5.8632057010472186e-05,4.696024962986128e-05,40.00000000000001,25.0
0,13155.864999999862,13155.865006792861,5.99223432861706e-05,5.6253622601842435e-05,40.00000000000001,25.0
0,13155.86999999986,13155.869977987502,6.125913370733255e-05,4.3128677993172466e-05,40.00000000000001,25.0
0,13155.87499999986,13155.875029931196,6.264461021832668e-05,0.00011824007999728863,40.00000000000001,25.0
0,13155.87999999986,13155.879996062864,6.408109834992964e-05,-2.4080607904475768e-05,40.00000000000001,25.0
0,13155.884999999858,13155.884923807505,6.55710773649317e-05,9.53790882958947e-05,40.00000000000001,25.0
0,13155.889999999858,13155.889911229599,6.711719143660566e-05,0.0001377408250190833,40.00000000000001,25.0
0,13155.894999999857,13155.894981423653,6.872226195443587e-05,4.2681503521857754e-05,40.00000000000001,25.0
0,13155.899999999856,13155.89991825146,7.038930106574347e-05,9.307339498691646e-05,40.00000000000001,25.0
0,13155.904999999855,13155.904958998983,7.212565174840102e-05,2.9427070373395995e-05,40.00000000000001,25.0
0,13155.909999999854,13155.90992949306,7.392655792874392e-05,8.11585594297322e-05,40.00000000000001,25.0
0,13155.914999999854,13155.915041291511,7.579977147674198e-05,6.625612889611235e-05,40.00000000000001,25.0
0,13155.919999999853,13155.919984798502,7.774923249484833e-05,9.122082657172624e-05,40.00000000000001,25.0
0,13155.924999999852,13155.925042765915,7.977916314273173e-05,0.000107547783852348,40.00000000000001,25.0
0,13155.929999999851,13155.929989566619,8.189409194555124e-05,0.00010972959874584336,40.00000000000001,25.0
0,13155.93499999985,13155.934993061695,8.409888070314071e-05,4.216087350504197e-05,40.00000000000001,25.0
0,13155.93999999985,13155.94005694778,8.639875433303727e-05,0.00012168479590664258,40.00000000000001,25.0
0,13155.944999999849,13155.945026114598,8.879933403916138e-05,3.609742183966322e-05,40.00000000000001,25.0
0,13155.949999999848,13155.949942786527,9.130667427209719e-05,0.00013653765626033026,40.00000000000001,25.0
0,13155.954999999847,13155.955013863257,9.392730404506763e-05,8.072275594605252e-05,40.00000000000001,25.0
0,13155.959999999846,13155.96007893324,9.666827330377278e-05,0.0001354536077125442,40.00000000000001,25.0
0,13155.964999999846,13155.964967286134,9.953720524171585e-05,0.0001337591463421361,40.00000000000001,25.0
0,13155.969999999845,13155.969978015277,0.00010256390982334711,9.012972010639996e-05,40.00000000000001,25.0
0,13155.974999999844,13155.974962445667,0.00010567717528097934,7.920352925385765e-05,40.00000000000001,25.0
0,13155.979999999843,13155.979999725812,0.00010898318908732438,7.542719877334135e-05,40.00000000000001,25.0
0,13155.984999999842,13155.984942618783,0.0001124547257503286,2.91204872896561e-05,40.00000000000001,25.0
0,13155.989999999842,13155.990011466774,0.00011610339413726618,0.00016323617207841346,40.00000000000001,25.0
0,13155.99499999984,13155.99505414922,0.00011994195978617619,7.182720342624983e-05,40.00000000000001,25.0
0,13155.99999999984,13156.000012534098,0.0001239845952646085,0.00011005296586283474,40.00000000000001,25.0
0,13156.00499999984,13156.005077866354,0.00012824734678636967,6.387232168252452e-05,40.00000000000001,25.0
0,13156.009999999838,13156.010060498733,0.00013274915869937386,0.00015721465181930933,40.00000000000001,25.0
0,13156.014999999838,13156.014988120898,0.00013751425562314278,0.0001333124731848428,40.00000000000001,25.0
0,13156.019999999837,13156.019978449647,0.00014257726771093715,0.00013586973960630821,40.00000000000001,25.0
0,13156.024999999836,13156.025068850244,0.00014799206397057304,0.0001749842845897443,40.00000000000001,25.0
0,13156.029999999835,13156.030020672395,0.00015384095674160126,0.00020181998650467753,40.00000000000001,25.0
0,13156.034999999834,13156.034959074414,0.0001602307635979283,0.0001824067174717827,40.00000000000001,25.0
0,13156.039999999834,13156.03989862564,0.00016725419969062662,0.00021277845281628688,40.00000000000001,25.0
0,13156.044999999833,13156.044951352656,0.0001750921922279297,0.00023128469051889941,40.00000000000001,25.0
0,13156.049999999832,13156.04996779429,0.00018324412645447178,0.00020644993673157405,40.00000000000001,25.0
0,13156.054999999831,13156.054898914355,0.00019159259130784135,0.00017371877255955637,40.00000000000001,25.0
0,13156.05999999983,13156.060020200732,0.00019989802863087626,0.000165148185050062,40.00000000000001,25.0
0,13156.06499999983,13156.06506151355,0.00020815342995354655,0.00018003449821569337,40.00000000000001,25.0
0,13156.069999999829,13156.069937926373,0.00021662589488665593,0.0002325018417052789,40.00000000000001,25.0
0,13156.074999999828,13156.075005939198,0.00022571007397631624,0.00023135321484944206,40.00000000000001,25.0
0,13156.079999999827,13156.080032933847,0.00023573299185525502,0.000279988488889776,40.00000000000001,25.0
0,13156.084999999826,13156.084977060202,0.0002468655192242883,0.00023462607975521446,40.00000000000001,25.0
0,13156.089999999826,13156.0899536516,0.00025916186515069175,0.0002821267820436837,40.00000000000001,25.0
0,13156.094999999825,13156.094919930103,0.0002726447178249726,0.00023759338130221818,40.00000000000001,25.0
0,13156.099999999824,13156.100016481148,0.0002873637010653244,0.0002906650150979586,40.00000000000001,25.0
0,13156.104999999823,13156.105066914231,0.00030341358842927177,0.0003048724614570876,40.00000000000001,25.0
0,13156.109999999822,13156.110026373259,0.00032093157560146807,0.0003000413065471452,40.00000000000001,25.0
0,13156.114999999822,13156.114972386202,0.00034009174420372327,0.00036768783517390844,40.00000000000001,25.0
0,13156.11999999982,13156.119984391804,0.0003611036859797839,0.000349013358077049,40.00000000000001,25.0
0,13156.12499999982,13156.124951754697,0.00038421563355888307,0.0003934191801967958,40.00000000000001,25.0
0,13156.12999999982,13156.12992383986,0.0004097209928518086,0.0004477080066964108,40.00000000000001,25.0
0,13156.134999999818,13156.13503248736,0.00043796770873702555,0.00038645632058975177,40.00000000000001,25.0
0,13156.139999999818,13156.140008935108,0.00046937061919758496,0.0004472920051320564,40.00000000000001,25.0
0,13156.144999999817,13156.14498592626,0.0005044274916890953,0.0005811618687608151,40.00000000000001,25.0
0,13156.149999999816,13156.149916486707,0.0005437398996239593,0.0005597770590044298,40.00000000000001,25.0
0,13156.154999999815,13156.154980725847,0.0005880406408924304,0.0005984667411412662,40.00000000000001,25.0
0,13156.159999999814,13156.160121363691,0.0006382301592873303,0.0006553772899365616,40.00000000000001,25.0
0,13156.164999999814,13156.164937406265,0.0006954256748172522,0.0007384461191887176,40.00000000000001,25.0
0,13156.169999999813,13156.169983803025,0.0007610276787029408,0.0007919329591564727,40.00000000000001,25.0
0,13156.174999999812,13156.17508808954,0.0008368135339077627,0.0007954385825100856,40.00000000000001,25.0
0,13156.179999999811,13156.179984088738,0.0009250685370467746,0.0009803935742476997,40.00000000000001,25.0
0,13156.18499999981,13156.184937031712,0.0010287760751054684,0.0009858487882074666,40.00000000000001,25.0
0,13156.18999999981,13156.189950769967,0.0011518992840606763,0.001201802556805821,40.00000000000001,25.0
0,13156.194999999809,13156.1949902088,0.0012998111017794548,0.0012231932426502075,40.00000000000001,25.0
0,13156.199999999808,13156.19994219803,0.00147997542006333,0.001492888150811915,40.00000000000001,25.0
0,13156.204999999807,13156.205047077094,0.0017030782367154545,0.0017822200325352902,40.00000000000001,25.0
0,13156.209999999806,13156.209934562283,0.0019850322519406522,0.0019346956140039952,40.00000000000001,25.0
0,13156.214999999806,13156.215003982179,0.0023508739997352766,0.0023712916155009586,40.00000000000001,25.0
0,13156.219999999805,13156.219985868209,0.0028433336274770616,0.002858600344284004,40.00000000000001,25.0
0,13156.224999999804,13156.225083319878,0.0035442493480635456,0.0035302620236650974,40.00000000000001,25.0
0,13156.229999999803,13156.229973225649,0.0046323681971913114,0.004685737826683722,40.00000000000001,25.0
0,13156.234999999802,13156.234972340351,0.006536969074936325,0.0066005841750706095,40.00000000000001,25.0
0,13156.239999999802,13156.240004857376,0.010301183756974345,0.010334103423757138,40.00000000000001,25.0
0,13156.2449999998,13156.245009170021,0.018266321868068765,0.018249047270744112,40.00000000000001,25.0
0,13156.2499999998,13156.250028144044,0.034903987895307825,0.034926871497741575,40.00000000000001,25.0
0,13156.2549999998,13156.255003695873,0.0668336623652304,0.06674015373561884,40.00000000000001,25.0
0,13156.259999999798,13156.259984563747,0.12024255711885233,0.12022301614858753,40.00000000000001,25.0
0,13156.264999999798,13156.264962640733,0.1948364366249252,0.19483426229890544,40.00000000000001,25.0
0,13156.269999999797,13156.270007679805,0.2774764774230144,0.27751743880681246,40.00000000000001,25.0
0,13156.274999999796,13156.274944019444,0.34276453344028207,0.34273011362925015,40.00000000000001,25.0
0,13156.279999999795,13156.280046428306,0.3649299617825767,0.36495179800381383,40.00000000000001,25.0
0,13156.284999999794,13156.284973379721,0.33429232884122206,0.3343430293866979,40.00000000000001,25.0
0,13156.289999999794,13156.29000866971,0.264114465121014,0.2641262817058392,40.00000000000001,25.0
0,13156.294999999793,13156.295001330293,0.18129400543971305,0.18131679843759646,40.00000000000001,25.0
0,13156.299999999792,13156.300003968237,0.10971897606238097,0.10969091333719992,40.00000000000001,25.0
0,13156.304999999791,13156.30498519581,0.06014265976677359,0.060129548190094785,40.00000000000001,25.0
0,13156.30999999979,13156.309963421116,0.031266986949923053,0.031226098019254755,40.00000000000001,25.0
0,13156.31499999979,13156.314871744316,0.016495257752743943,0.01652361770108764,40.00000000000001,25.0
0,13156.319999999789,13156.31996498667,0.009480034402792511,0.009485039600504869,40.00000000000001,25.0
0,13156.324999999788,13156.324999123424,0.006147412432568427,0.006122515367470151,40.00000000000001,25.0
0,13156.329999999787,13156.330056707082,0.004432757818956027,0.004400669594482361,40.00000000000001,25.0
0,13156.334999999786,13156.335012901389,0.003433703045895979,0.0034619298727751246,40.00000000000001,25.0
