Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),Pressure (Torr),Temperature (C)
0,13155.709999999886,13155.709974176843,6.375903835513771e-05,0.0001192707496225616,60.0,25.0
0,13155.714999999886,13155.715015435699,6.445246788752308e-05,4.9470377360535085e-05,60.0,25.0
0,13155.719999999885,13155.719976754444,6.51696845793947e-05,8.103342955059156e-05,60.0,25.0
0,13155.724999999884,13155.724915443381,6.596664180887122e-05,0.0001523319155043276,60.0,25.0
0,13155.729999999883,13155.73000581851,6.6835238734753e-05,6.537751806617422e-05,60.0,25.0
0,13155.734999999882,13155.73501557792,6.776945356797697e-05,0.00014856253353484156,60.0,25.0
0,13155.739999999882,13155.740023251046,6.876482329055587e-05,8.888890007364218e-05,60.0,25.0
0,13155.74499999988,13155.74502652322,6.981807620129357e-05,9.786583260260856e-05,60.0,25.0
0,13155.74999999988,13155.749976225386,7.092686788697747e-05,0.00012513070342631241,60.0,25.0
0,13155.75499999988,13155.754966203825,7.20895886937917e-05,3.394047133599269e-05,60.0,25.0
0,13155.759999999878,13155.759936665358,7.33052215798391e-05,5.742813043444415e-05,60.0,25.0
0,13155.764999999878,13155.764958627578,7.457305669104821e-05,-1.05366995117443e-06,60.0,25.0
0,13155.769999999877,13155.770034601665,7.589334417050442e-05,6.637632748209273e-05,60.0,25.0
0,13155.774999999876,13155.774989740241,7.726611117948312e-05,0.00017044184323153794,60.0,25.0
0,13155.779999999875,13155.78001003835,7.869188187709017e-05,0.00010865135885124398,60.0,25.0
0,13155.784999999874,13155.785057389587,8.01714467839343e-05,7.685927056121161e-05,60.0,25.0
0,13155.789999999874,13155.789993404669,8.170583678620618e-05,9.277129237663291e-05,60.0,25.0
0,13155.794999999873,13155.79492009222,8.329630383711821e-05,0.00011756378189555436,60.0,25.0
0,13155.799999999872,13155.800079724084,8.494430697640368e-05,3.8927092178525983e-05,60.0,25.0
0,13155.804999999871,13155.805021555243,8.665150263998123e-05,4.8491871468215666e-05,60.0,25.0
0,13155.80999999987,13155.810065500966,8.84197384907046e-05,6.523264188435353e-05,60.0,25.0
0,13155.81499999987,13155.81491984616,0.00010993379365424225,0.000171541209754859,60.0,25.0
0,13155.819999999869,13155.819916433638,0.00011207408868881585,0.00012648401675676194,60.0,25.0
0,13155.824999999868,13155.824978621415,0.00011428669977620005,0.00018136301373583607,60.0,25.0
0,13155.829999999867,13155.83001790777,0.00011657433346751822,8.553312332954674e-05,60.0,25.0
0,13155.834999999866,13155.835117868084,0.00011893991838155502,0.00010118602540657302,60.0,25.0
0,13155.839999999866,13155.840096183827,0.00012138658458287528,0.00015851589125675446,60.0,25.0
0,13155.844999999865,13155.845000119518,0.00012391672317105208,0.0002601101123809633,60.0,25.0
0,13155.849999999864,13155.850064613807,0.00012653590146093175,0.00015301468252369504,60.0,25.0
0,13155.854999999863,13155.854959428734,0.00012924688666942716,3.482101162256753e-05,60.0,25.0
0,13155.859999999862,13155.85999830091,0.00013205374541513698,0.00018928322896425654,60.0,25.0
0,13155.864999999862,13155.865125813607,0.00013496081176094278,5.247399941772021e-05,60.0,25.0
0,13155.86999999986,13155.8700809975,0.000137966195621411,0.00020644525861117933,60.0,25.0
0,13155.87499999986,13155.875005167545,0.00014108812551946167,0.00012599671146555047,60.0,25.0
0,13155.87999999986,13155.879943817827,0.00014432504718895844,0.00011175556519014733,60.0,25.0
0,13155.884999999858,13155.885007837125,0.00014768255304970838,0.000170629675024125,60.0,25.0
0,13155.889999999858,13155.890007051315,0.00015116660758403018,9.677005497805964e-05,60.0,25.0
0,13155.894999999857,13155.895037423914,0.00015478357512614874,0.0002076800939923443,60.0,25.0
0,13155.899999999856,13155.900054368283,0.00015854025044217978,0.00015504693967012388,60.0,25.0
0,13155.904999999855,13155.904971244176,0.00016244389238235528,0.00014574662331575614,60.0,25.0
0,13155.909999999854,13155.909972787409,0.0001665022609282466,0.00011923949402197945,60.0,25.0
0,13155.914999999854,13155.914994243876,0.00017072365800383643,9.808193927771473e-05,60.0,25.0
0,13155.919999999853,13155.920006390943,0.00017511697247320215,0.00017965060071245594,60.0,25.0
0,13155.924999999852,13155.924928431285,0.00017969172980963885,0.00024607638704428325,60.0,25.0
0,13155.929999999851,13155.930091094799,0.00018445814699470154,0.00017495439945400785,60.0,25.0
0,13155.93499999985,13155.93498259915,0.00018942719329359837,0.00021972110399294634,60.0,25.0
0,13155.93999999985,13155.940053506663,0.000194655550767326,0.000245914127888732,60.0,25.0
0,13155.944999999849,13155.945012163418,0.00020006669260878816,0.00024969308149732185,60.0,25.0
0,13155.949999999848,13155.950054481298,0.00020571860888915714,9.58537985069555e-05,60.0,25.0
0,13155.954999999847,13155.95502852467,0.00021162603298125157,0.000230814415410255,60.0,25.0
0,13155.959999999846,13155.960054663745,0.00021780487444436746,0.00018520963447481937,60.0,25.0
0,13155.964999999846,13155.965034096054,0.00022427233720808746,0.0001949730004662701,60.0,25.0
0,13155.969999999845,13155.970019198252,0.0002310470538651068,0.00022304346460674983,60.0,25.0
0,13155.974999999844,13155.974919411428,0.00023814923983650265,0.000240940543823867,60.0,25.0
0,13155.979999999843,13155.97999126056,0.00024560087310030213,0.0002938805427776218,60.0,25.0
0,13155.984999999842,13155.984941105966,0.00025342590890936123,0.0003434530859078777,60.0,25.0
0,13155.989999999842,13155.989997932502,0.0002616505468961812,0.00020368357138154263,60.0,25.0
0,13155.99499999984,13155.994933123007,0.00027030358660097456,0.0002329692230871571,60.0,25.0
0,13155.99999999984,13155.999941772287,0.00027941695401829405,0.00031141791330143305,60.0,25.0
0,13156.00499999984,13156.004936379464,0.00028894880686501575,0.0002278615080967384,60.0,25.0
0,13156.009999999838,13156.010033010047,0.0002990974145400802,0.00029656699901269403,60.0,25.0
0,13156.014999999838,13156.014966318078,0.0003098350732653444,0.0003263609095325368,60.0,25.0
0,13156.019999999837,13156.019955703541,0.000321229153584555,0.00039310722169071913,60.0,25.0
0,13156.024999999836,13156.025009415473,0.0003333742311399447,0.00036314880983447296,60.0,25.0
0,13156.029999999835,13156.030001698866,0.00034640192465420605,0.00028667167802073304,60.0,25.0
0,13156.034999999834,13156.03494920734,0.00036047245050294455,0.0003504279168299989,60.0,25.0
0,13156.039999999834,13156.039991098663,0.000375722327148833,0.0003904181654298297,60.0,25.0
0,13156.044999999833,13156.044976348328,0.0003921660352635667,0.00038162238613018504,60.0,25.0
0,13156.049999999832,13156.049973924028,0.00041005906355046106,0.0003243283064305109,60.0,25.0
0,13156.054999999831,13156.054933545796,0.0004282252849645604,0.00038962969389425093,60.0,25.0
0,13156.05999999983,13156.05995669771,0.00044680824001794213,0.0004549530452606346,60.0,25.0
0,13156.06499999983,13156.06493641228,0.0004658609929145152,0.0005015395970015737,60.0,25.0
0,13156.069999999829,13156.069953739694,0.0004857941898865287,0.0004474441898961048,60.0,25.0
0,13156.074999999828,13156.075044308887,0.0005071822578765035,0.0004798441062665201,60.0,25.0
0,13156.079999999827,13156.079965578541,0.0005305162426430818,0.00047630117148817375,60.0,25.0
0,13156.084999999826,13156.084948694473,0.0005560968656082436,0.0005007867283119786,60.0,25.0
0,13156.089999999826,13156.090000662598,0.0005840877867923618,0.000622307994323613,60.0,25.0
0,13156.094999999825,13156.094950570607,0.0006146237455845835,0.0005991944502452697,60.0,25.0
0,13156.099999999824,13156.100031343487,0.0006478856199801495,0.0007216984167980031,60.0,25.0
0,13156.104999999823,13156.105024629405,0.0006841270440695731,0.0007281047231070592,60.0,25.0
0,13156.109999999822,13156.10999316626,0.0007236759271110576,0.0008415376763947209,60.0,25.0
0,13156.114999999822,13156.114962536336,0.0007669325856597656,0.0007391550436465075,60.0,25.0
0,13156.11999999982,13156.119995248047,0.0008143732794758015,0.0008263765874170563,60.0,25.0
0,13156.12499999982,13156.125010226751,0.0008665602543357712,0.0009143715423182403,60.0,25.0
0,13156.12999999982,13156.130089169814,0.0009241575944875874,0.0009266239355794932,60.0,25.0
0,13156.134999999818,13156.134977907992,0.000987952771930749,0.0009742279877725565,60.0,25.0
0,13156.139999999818,13156.139949089034,0.0010588847425957667,0.0011092557749879097,60.0,25.0
0,13156.144999999817,13156.145087738274,0.0011380803295978218,0.0011360881188641737,60.0,25.0
0,13156.149999999816,13156.149942984062,0.0012269015692277384,0.0013019251825289505,60.0,25.0
0,13156.154999999815,13156.15499272397,0.0013270078955296837,0.0012966834577864289,60.0,25.0
0,13156.159999999814,13156.160033496364,0.001440438752518607,0.0014489682094012241,60.0,25.0
0,13156.164999999814,13156.165094553027,0.001569725042375267,0.0015375634024987947,60.0,25.0
0,13156.169999999813,13156.169969383416,0.0017180399963200043,0.001754979148503069,60.0,25.0
0,13156.174999999812,13156.175071450565,0.0018894115179751518,0.0019556082044777353,60.0,25.0
0,13156.179999999811,13156.179936891747,0.0020890195539302243,0.0020311898695501993,60.0,25.0
0,13156.18499999981,13156.185070925381,0.002323627479119864,0.002363193555150351,60.0,25.0
0,13156.18999999981,13156.190058814731,0.00260222086261431,0.0025263854187592295,60.0,25.0
0,13156.194999999809,13156.19499876222,0.002936982038818344,0.002919884580294919,60.0,25.0
0,13156.199999999808,13156.200122724162,0.003344831074814211,0.0033977967104157347,60.0,25.0
0,13156.204999999807,13156.204989809865,0.003849974170286299,0.0038559233953160427,60.0,25.0
0,13156.209999999806,13156.210103251176,0.0044883716459732685,0.004417304700407732,60.0,25.0
0,13156.214999999806,13156.214923952817,0.005316195993942011,0.005243396673578532,60.0,25.0
0,13156.219999999805,13156.219977190183,0.006427426086508848,0.006449222495367809,60.0,25.0
0,13156.224999999804,13156.224959389585,0.007994049202338325,0.00802803908083885,60.0,25.0
0,13156.229999999803,13156.229992440089,0.01036350448801776,0.010450932509651175,60.0,25.0
0,13156.234999999802,13156.234976920765,0.014291913797877481,0.014304793869763214,60.0,25.0
0,13156.239999999802,13156.239945113814,0.021447623319154906,0.021391975078570786,60.0,25.0
0,13156.2449999998,13156.244944238499,0.035283062320776985,0.035250862319720175,60.0,25.0
0,13156.2499999998,13156.250009524172,0.06197225715519887,0.06197473656937532,60.0,25.0
0,13156.2549999998,13156.2550034491,0.11012393833611264,0.11013102392479453,60.0,25.0
0,13156.259999999798,13156.259946155402,0.18707901319394415,0.18708305687929094,60.0,25.0
0,13156.264999999798,13156.264989761294,0.29098629037695506,0.29086778375637246,60.0,25.0
0,13156.269999999797,13156.270031081736,0.40303922064064046,0.4030805110463256,60.0,25.0
0,13156.274999999796,13156.2750169216,0.4891411848636805,0.4891440444272731,60.0,25.0
0,13156.279999999795,13156.279989699371,0.5159664963281144,0.516022305431363,60.0,25.0
0,13156.284999999794,13156.284994312009,0.472082544796344,0.4721024497450445,60.0,25.0
0,13156.289999999794,13156.289999638522,0.37594497368402136,0.37600588927281897,60.0,25.0
0,13156.294999999793,13156.294964531602,0.2631594844124104,0.2631251510504556,60.0,25.0
0,13156.299999999792,13156.29990744386,0.16497551919806347,0.16497687845383505,60.0,25.0
0,13156.304999999791,13156.30501105553,0.09558046430503682,0.09553444030456752,60.0,25.0
0,13156.30999999979,13156.3099735379,0.05365205130133486,0.053591622469066076,60.0,25.0
0,13156.31499999979,13156.315077002753,0.030929596123070224,0.031019838387858226,60.0,25.0
0,13156.319999999789,13156.319998250792,0.019236650749790963,0.019304595465117147,60.0,25.0
0,13156.324999999788,13156.324944482782,0.013134520921025758,0.013159091593287937,60.0,25.0
0,13156.329999999787,13156.329962931059,0.00971486587876794,0.009724665049833188,60.0,25.0
0,13156.334999999786,13156.335010207871,0.0076051372341202576,0.007526365668714668,60.0,25.0
0,13156.339999999786,13156.339930058946,0.006185611488411062,0.0061821742392891895,60.0,25.0
0,13156.344999999785,13156.344993576444,0.005167658403380717,0.00521534010763556,60.0,25.0
0,13156.349999999784,13156.35004586003,0.00440517133789703,0.004270795314611433,60.0,25.0
0,13156.354999999783,13156.354988619543,0.0038168576340562605,0.003777322288174085,60.0,25.0
0,13156.359999999782,13156.360008992502,0.003354141488991637,0.0033826823546976473,60.0,25.0
0,13156.364999999782,13156.364980862498,0.0029870328530688666,0.0030363053648072933,60.0,25.0
0,13156.36999999978,13156.370044836573,0.0026969623559230144,0.0025550977502932686,60.0,25.0
0,13156.37499999978,13156.37497358095,0.0024715620519931685,0.00237288345902166,60.0,25.0
0,13156.37999999978,13156.379961291696,0.0022991967409726026,0.002350796232924322,60.0,25.0
0,13156.384999999778,13156.3848618909,0.0021641253556711135,0.002183916491519212,60.0,25.0
0,13156.389999999778,13156.390009399165,0.0020463532623834547,0.002068997099604995,60.0,25.0
0,13156.394999999777,13156.395060773066,0.0019264438692782777,0.001974314155563259,60.0,25.0
0,13156.399999999776,13156.399987198021,0.0017963962793029092,0.0018421486041042276,60.0,25.0
0,13156.404999999775,13156.405017633055,0.0016614248345412403,0.001723525802634468,60.0,25.0
0,13156.409999999774,13156.409995598182,0.0015342421540732918,0.0015617464969177295,60.0,25.0
0,13156.414999999773,13156.414983075518,0.0014255421315854818,0.00137986365737101,60.0,25.0
0,13156.419999999773,13156.420088556088,0.001339145730836492,0.0013407677472603895,60.0,25.0
0,13156.424999999772,13156.425059833597,0.001272824474576907,0.0012784726055709613,60.0,25.0
0,13156.429999999771,13156.430000533373,0.0012222075491407165,0.0012484432722816923,60.0,25.0
0,13156.43499999977,13156.435012102638,0.0011834172797549663,0.001209202442442416,60.0,25.0
0,13156.43999999977,13156.439951698734,0.0011539146328735388,0.0011679630226367897,60.0,25.0
0,13156.444999999769,13156.444997364502,0.0011323124110238793,0.0011285399460058134,60.0,25.0
0,13156.449999999768,13156.449974681791,0.001117990010783245,0.0011858668946348532,60.0,25.0
0,13156.454999999767,13156.45511451788,0.0011108692524839008,0.0010976859337039223,60.0,25.0
0,13156.459999999766,13156.460005432637,0.0011114315555528324,0.001077376812219703,60.0,25.0
0,13156.464999999765,13156.465002101711,0.0011210615534988898,0.0010871868192078695,60.0,25.0
0,13156.469999999765,13156.469919886042,0.0011429357022281867,0.0010840028551473606,60.0,25.0
0,13156.474999999764,13156.475016338221,0.0011837206262330956,0.0011732588081313513,60.0,25.0
